user_id,property_id,tags
U007,P004,"Near Public Transport, Spacious, Good Locality"
U012,P001,"Family-Friendly, Near Public Transport, Good Locality"
U017,P002,Spacious
U005,P011,"Investment Potential, Near Public Transport, Good Locality"
U011,P003,"Investment Potential, Family-Friendly, Spacious, Good Locality, Near Public Transport, Budget-Friendly"
U014,P016,"Budget-Friendly, Spacious, Near Public Transport, Family-Friendly, Good Locality, Investment Potential"
U015,P005,"Good Locality, Near Public Transport, Spacious, Family-Friendly, Budget-Friendly"
U005,P020,"Investment Potential, Budget-Friendly"
U005,P013,"Family-Friendly, Budget-Friendly, Spacious, Good Locality, Investment Potential"
U018,P018,"Good Locality, Investment Potential, Near Public Transport, Spacious, Budget-Friendly, Family-Friendly"
U005,P020,"Spacious, Budget-Friendly"
U006,P004,Family-Friendly
U003,P013,"Spacious, Near Public Transport, Investment Potential, Family-Friendly, Budget-Friendly"
U001,P016,"Investment Potential, Near Public Transport, Family-Friendly, Spacious"
U004,P002,Budget-Friendly
U009,P013,"Near Public Transport, Investment Potential, Spacious, Good Locality, Family-Friendly, Budget-Friendly"
U005,P002,"Spacious, Good Locality, Budget-Friendly, Investment Potential"
U020,P019,"Spacious, Good Locality, Budget-Friendly"
U010,P010,"Investment Potential, Budget-Friendly, Near Public Transport, Family-Friendly, Spacious, Good Locality"
U018,P009,"Spacious, Investment Potential"
U019,P020,Near Public Transport
U010,P019,"Family-Friendly, Investment Potential, Good Locality, Budget-Friendly"
U017,P001,"Investment Potential, Spacious, Near Public Transport, Budget-Friendly, Good Locality"
U006,P011,"Investment Potential, Family-Friendly, Good Locality, Spacious, Budget-Friendly, Near Public Transport"
U008,P017,"Spacious, Budget-Friendly"
U008,P016,"Investment Potential, Good Locality"
U018,P004,"Near Public Transport, Good Locality"
U006,P012,"Spacious, Family-Friendly, Near Public Transport, Good Locality, Budget-Friendly"
U012,P011,"Budget-Friendly, Good Locality, Near Public Transport"
U007,P012,"Near Public Transport, Budget-Friendly"
U010,P009,"Near Public Transport, Investment Potential"
U018,P006,Spacious
U007,P011,"Budget-Friendly, Near Public Transport, Spacious, Good Locality, Family-Friendly, Investment Potential"
U005,P010,"Good Locality, Investment Potential"
U006,P016,"Family-Friendly, Spacious, Good Locality"
U008,P014,"Budget-Friendly, Investment Potential, Good Locality, Near Public Transport, Family-Friendly, Spacious"
U009,P017,"Budget-Friendly, Near Public Transport, Good Locality, Investment Potential, Family-Friendly"
U020,P019,Budget-Friendly
U001,P015,Family-Friendly
U010,P017,"Investment Potential, Family-Friendly, Good Locality"
U009,P010,"Spacious, Investment Potential, Near Public Transport, Good Locality, Family-Friendly, Budget-Friendly"
U013,P017,"Investment Potential, Budget-Friendly, Near Public Transport, Family-Friendly, Good Locality"
U010,P008,Near Public Transport
U020,P017,"Spacious, Investment Potential, Budget-Friendly, Good Locality, Near Public Transport"
U012,P016,"Near Public Transport, Good Locality, Budget-Friendly"
U010,P004,"Family-Friendly, Good Locality, Investment Potential"
U003,P008,"Budget-Friendly, Spacious, Family-Friendly, Investment Potential, Good Locality"
U017,P004,"Good Locality, Budget-Friendly, Family-Friendly, Spacious"
U008,P011,"Investment Potential, Family-Friendly, Budget-Friendly, Near Public Transport"
U015,P013,"Family-Friendly, Near Public Transport, Budget-Friendly, Investment Potential"
U006,P002,"Good Locality, Near Public Transport, Family-Friendly, Investment Potential"
U009,P017,Budget-Friendly
U006,P006,"Investment Potential, Near Public Transport, Family-Friendly, Budget-Friendly"
U015,P003,"Family-Friendly, Good Locality, Spacious"
U016,P003,"Good Locality, Near Public Transport, Budget-Friendly, Family-Friendly, Spacious"
U003,P003,Spacious
U011,P012,"Good Locality, Spacious, Family-Friendly, Budget-Friendly"
U002,P012,"Family-Friendly, Investment Potential, Near Public Transport, Spacious, Good Locality"
U018,P007,"Spacious, Investment Potential, Near Public Transport, Good Locality, Budget-Friendly, Family-Friendly"
U002,P016,Investment Potential
U004,P019,"Budget-Friendly, Spacious, Near Public Transport"
U019,P017,"Investment Potential, Near Public Transport, Spacious"
U018,P004,"Spacious, Investment Potential, Good Locality, Near Public Transport"
U006,P013,"Budget-Friendly, Spacious, Good Locality, Near Public Transport, Investment Potential"
U018,P010,"Budget-Friendly, Spacious"
U001,P015,"Spacious, Family-Friendly"
U001,P001,"Spacious, Family-Friendly, Budget-Friendly, Good Locality"
U006,P002,Family-Friendly
U003,P013,"Good Locality, Spacious, Near Public Transport, Investment Potential, Family-Friendly, Budget-Friendly"
U010,P006,"Investment Potential, Spacious, Family-Friendly"
U013,P006,"Investment Potential, Spacious, Near Public Transport, Family-Friendly, Good Locality, Budget-Friendly"
U004,P006,"Near Public Transport, Budget-Friendly, Family-Friendly"
U018,P016,"Near Public Transport, Budget-Friendly, Investment Potential, Family-Friendly"
U013,P007,"Investment Potential, Spacious, Good Locality, Budget-Friendly, Family-Friendly"
U013,P010,"Near Public Transport, Spacious, Good Locality"
U013,P003,"Budget-Friendly, Family-Friendly"
U012,P020,"Investment Potential, Family-Friendly, Near Public Transport, Budget-Friendly"
U020,P020,"Investment Potential, Spacious, Family-Friendly, Good Locality, Budget-Friendly, Near Public Transport"
U015,P009,Budget-Friendly
U006,P020,"Budget-Friendly, Investment Potential"
U014,P005,"Investment Potential, Good Locality, Budget-Friendly, Spacious, Near Public Transport, Family-Friendly"
U012,P001,"Good Locality, Spacious, Budget-Friendly"
U019,P016,"Near Public Transport, Investment Potential"
U020,P004,"Family-Friendly, Good Locality, Near Public Transport, Spacious"
U018,P015,Good Locality
U004,P020,"Good Locality, Near Public Transport, Spacious, Budget-Friendly, Family-Friendly, Investment Potential"
U011,P016,"Spacious, Budget-Friendly"
U010,P009,"Investment Potential, Near Public Transport, Good Locality, Budget-Friendly, Spacious"
U009,P011,"Family-Friendly, Spacious"
U019,P018,Spacious
U018,P016,"Investment Potential, Spacious, Near Public Transport, Good Locality"
U004,P014,Spacious
U001,P009,"Good Locality, Family-Friendly, Spacious, Budget-Friendly"
U016,P013,"Budget-Friendly, Good Locality"
U008,P014,"Budget-Friendly, Spacious, Near Public Transport, Good Locality"
U009,P014,"Family-Friendly, Budget-Friendly, Investment Potential, Near Public Transport, Spacious, Good Locality"
U007,P015,"Near Public Transport, Investment Potential, Family-Friendly, Budget-Friendly, Good Locality"
U003,P009,"Investment Potential, Good Locality, Budget-Friendly, Near Public Transport, Spacious"
U017,P016,Budget-Friendly
U018,P016,"Family-Friendly, Good Locality, Investment Potential"
U005,P006,"Budget-Friendly, Near Public Transport, Spacious, Good Locality, Investment Potential, Family-Friendly"
U007,P010,"Family-Friendly, Investment Potential, Near Public Transport, Good Locality"
U011,P010,"Near Public Transport, Spacious"
U017,P008,"Investment Potential, Budget-Friendly"
U017,P006,"Investment Potential, Spacious"
U010,P018,"Spacious, Family-Friendly, Near Public Transport, Good Locality, Investment Potential"
U003,P013,"Investment Potential, Near Public Transport, Family-Friendly, Spacious, Budget-Friendly"
U001,P012,"Family-Friendly, Good Locality, Spacious, Investment Potential, Budget-Friendly"
U005,P007,Investment Potential
U012,P013,"Family-Friendly, Good Locality, Near Public Transport, Spacious"
U006,P016,"Family-Friendly, Spacious, Good Locality, Near Public Transport, Budget-Friendly"
U013,P007,"Near Public Transport, Family-Friendly, Spacious, Budget-Friendly"
U005,P003,Spacious
U010,P013,"Investment Potential, Budget-Friendly, Good Locality"
U004,P005,Spacious
U013,P013,"Family-Friendly, Near Public Transport, Investment Potential, Good Locality, Spacious"
U006,P002,Investment Potential
U011,P016,"Family-Friendly, Budget-Friendly"
U014,P002,"Budget-Friendly, Good Locality, Investment Potential, Family-Friendly, Near Public Transport"
U010,P006,Family-Friendly
U018,P009,"Near Public Transport, Budget-Friendly, Good Locality, Investment Potential, Family-Friendly"
U004,P019,"Good Locality, Investment Potential, Family-Friendly, Spacious"
U015,P020,"Near Public Transport, Investment Potential, Family-Friendly, Good Locality, Spacious"
U012,P009,"Spacious, Good Locality, Investment Potential, Near Public Transport"
U006,P014,"Investment Potential, Budget-Friendly, Spacious, Family-Friendly"
U009,P015,"Budget-Friendly, Spacious, Family-Friendly"
U013,P014,"Near Public Transport, Investment Potential, Family-Friendly, Spacious, Budget-Friendly, Good Locality"
U020,P006,"Near Public Transport, Spacious"
U005,P003,Family-Friendly
U012,P012,"Investment Potential, Spacious, Near Public Transport"
U020,P012,"Good Locality, Near Public Transport"
U005,P007,"Investment Potential, Family-Friendly, Budget-Friendly, Spacious"
U015,P006,"Budget-Friendly, Family-Friendly, Investment Potential, Good Locality, Near Public Transport, Spacious"
U010,P003,"Investment Potential, Near Public Transport, Budget-Friendly, Good Locality"
U011,P005,Investment Potential
U019,P014,"Budget-Friendly, Near Public Transport, Investment Potential, Family-Friendly"
U014,P003,Good Locality
U006,P007,"Investment Potential, Near Public Transport, Family-Friendly"
U009,P002,"Good Locality, Near Public Transport, Investment Potential"
U013,P001,"Budget-Friendly, Investment Potential, Spacious, Family-Friendly, Near Public Transport"
U012,P004,Family-Friendly
U014,P013,"Near Public Transport, Spacious, Good Locality"
U016,P008,"Spacious, Family-Friendly, Investment Potential, Good Locality, Budget-Friendly, Near Public Transport"
U016,P014,"Budget-Friendly, Near Public Transport"
U004,P007,"Near Public Transport, Investment Potential, Family-Friendly"
U001,P019,"Investment Potential, Spacious, Budget-Friendly"
U003,P004,"Spacious, Good Locality, Near Public Transport, Family-Friendly, Investment Potential"
U011,P016,"Investment Potential, Near Public Transport, Family-Friendly, Spacious, Budget-Friendly, Good Locality"
U014,P003,"Good Locality, Spacious, Near Public Transport, Family-Friendly, Budget-Friendly, Investment Potential"
U001,P008,"Budget-Friendly, Spacious, Family-Friendly"
U006,P004,"Good Locality, Spacious"
U016,P009,"Family-Friendly, Good Locality, Investment Potential, Near Public Transport, Spacious, Budget-Friendly"
U015,P005,"Spacious, Investment Potential, Budget-Friendly, Good Locality, Near Public Transport"
U007,P001,"Family-Friendly, Budget-Friendly, Near Public Transport, Good Locality, Investment Potential"
U010,P003,Near Public Transport
U014,P016,"Investment Potential, Good Locality, Family-Friendly, Budget-Friendly, Spacious"
U020,P002,"Family-Friendly, Spacious"
U019,P009,"Family-Friendly, Good Locality, Budget-Friendly, Near Public Transport, Investment Potential"
U019,P014,"Family-Friendly, Investment Potential, Budget-Friendly, Good Locality, Spacious"
U001,P011,"Good Locality, Budget-Friendly, Investment Potential"
U020,P014,"Good Locality, Spacious, Investment Potential, Family-Friendly, Near Public Transport, Budget-Friendly"
U013,P020,Good Locality
U009,P011,"Spacious, Family-Friendly, Investment Potential"
U020,P007,"Family-Friendly, Budget-Friendly"
U001,P008,"Good Locality, Family-Friendly, Near Public Transport, Investment Potential, Budget-Friendly"
U012,P002,"Investment Potential, Spacious, Near Public Transport, Budget-Friendly, Family-Friendly, Good Locality"
U001,P010,"Good Locality, Near Public Transport, Budget-Friendly, Investment Potential"
U007,P016,"Family-Friendly, Near Public Transport, Budget-Friendly, Good Locality, Investment Potential, Spacious"
U010,P001,Near Public Transport
U015,P020,"Spacious, Budget-Friendly, Good Locality, Near Public Transport, Family-Friendly, Investment Potential"
U010,P018,"Near Public Transport, Budget-Friendly, Spacious, Investment Potential"
U002,P008,"Budget-Friendly, Investment Potential, Spacious, Good Locality"
U013,P008,Near Public Transport
U002,P005,"Investment Potential, Near Public Transport, Budget-Friendly, Family-Friendly, Spacious, Good Locality"
U018,P011,"Good Locality, Spacious, Investment Potential"
U011,P015,"Good Locality, Spacious, Family-Friendly, Near Public Transport, Investment Potential"
U006,P012,"Budget-Friendly, Investment Potential, Good Locality"
U018,P006,"Family-Friendly, Investment Potential, Good Locality"
U012,P014,"Investment Potential, Good Locality, Spacious, Family-Friendly, Budget-Friendly, Near Public Transport"
U003,P019,"Budget-Friendly, Spacious"
U009,P004,"Family-Friendly, Spacious"
U010,P015,"Investment Potential, Budget-Friendly, Good Locality, Family-Friendly, Near Public Transport"
U019,P017,"Near Public Transport, Budget-Friendly, Family-Friendly, Good Locality, Spacious"
U009,P020,"Good Locality, Investment Potential, Spacious, Near Public Transport, Family-Friendly, Budget-Friendly"
U004,P001,Spacious
U011,P016,"Budget-Friendly, Good Locality, Spacious, Investment Potential, Family-Friendly, Near Public Transport"
U001,P010,"Family-Friendly, Investment Potential, Good Locality, Spacious, Near Public Transport, Budget-Friendly"
U002,P002,"Spacious, Family-Friendly"
U009,P015,Good Locality
U010,P015,"Good Locality, Family-Friendly, Near Public Transport"
U009,P013,"Investment Potential, Spacious, Family-Friendly, Near Public Transport"
U010,P010,"Investment Potential, Near Public Transport, Budget-Friendly"
U008,P005,"Good Locality, Investment Potential"
U012,P008,"Family-Friendly, Budget-Friendly, Spacious"
U019,P007,Family-Friendly
U008,P006,Near Public Transport
U013,P001,"Investment Potential, Budget-Friendly, Family-Friendly"
U005,P016,"Spacious, Budget-Friendly, Investment Potential, Near Public Transport, Good Locality, Family-Friendly"
U019,P011,"Budget-Friendly, Near Public Transport, Investment Potential, Spacious"
U018,P018,"Near Public Transport, Budget-Friendly, Good Locality, Spacious, Investment Potential"
U019,P006,Budget-Friendly
U011,P018,"Spacious, Budget-Friendly, Investment Potential, Good Locality, Near Public Transport, Family-Friendly"
U007,P010,"Good Locality, Budget-Friendly"
U014,P002,"Budget-Friendly, Spacious, Family-Friendly, Good Locality"
U013,P014,"Near Public Transport, Spacious, Family-Friendly, Investment Potential, Good Locality"
